treeID,site,species,status,diameter,age,coring_height,data_source,mort_fact1,mort_fact2,mort_fact_uncertainty,latitude,longitude,reference
X768_OT_NS,Ouachitas-Talimena,Quercus_rubra,LIVING,30.8,108,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X77_MFO_NS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,44.5,91,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X770_OT_NS,Ouachitas-Talimena,Quercus_rubra,LIVING,26.5,NA,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X771_OT_NS,Ouachitas-Talimena,Quercus_rubra,LIVING,43.1,92,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X772_OT_NS,Ouachitas-Talimena,Quercus_rubra,LIVING,27,109,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X773_OT_NS,Ouachitas-Talimena,Quercus_rubra,LIVING,31.8,113,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X774_OT_NS,Ouachitas-Talimena,Quercus_rubra,LIVING,31.8,NA,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X775_OT_NS,Ouachitas-Talimena,Quercus_rubra,LIVING,37.5,136,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X776_OT_NS,Ouachitas-Talimena,Quercus_rubra,LIVING,24.5,90,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X777_OT_NS,Ouachitas-Talimena,Quercus_rubra,LIVING,32.9,140,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X778_OT_NS,Ouachitas-Talimena,Quercus_rubra,LIVING,28.1,92,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X779_OT_NS,Ouachitas-Talimena,Quercus_rubra,LIVING,23.7,92,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X78_MFO_NS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,29,78,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X780_OT_NS,Ouachitas-Talimena,Quercus_rubra,LIVING,34.8,NA,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X781_OT_NS,Ouachitas-Talimena,Quercus_rubra,LIVING,23.7,96,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X782_OT_NS,Ouachitas-Talimena,Quercus_rubra,LIVING,33.5,114,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X783_OT_NS,Ouachitas-Talimena,Quercus_rubra,LIVING,17.8,88,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X784_OT_NS,Ouachitas-Talimena,Quercus_rubra,LIVING,24.4,89,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X785_OT_NS,Ouachitas-Talimena,Quercus_rubra,LIVING,27.4,NA,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X786_OT_NS,Ouachitas-Talimena,Quercus_rubra,LIVING,24.7,84,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X787_OT_NS,Ouachitas-Talimena,Quercus_rubra,LIVING,24.2,86,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X788_OT_NS,Ouachitas-Talimena,Quercus_rubra,LIVING,26.7,120,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X79_MFO_NS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,38.9,82,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X790_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,33.1,NA,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X791_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,33.3,NA,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X792_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,24,81,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X793_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,26.5,NA,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X794_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,21,83,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X795_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,28.4,76,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X796_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,22,NA,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X797_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,21.3,NA,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X798_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,21.8,80,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X799_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,24.5,86,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X79a,Swiss_National_Park_Engadine_Valley,Pinus_mugo,DEAD,NA,127,1,complete,Fungi,NS,4,46.66,10.23,PinusMugo_Cherubini_2002
X7-A_SCHA,Megantic,Abies_balsamea,DEAD,11.2,48,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X7-A-1_SM,Megantic,Abies_balsamea,DEAD,22.6,62,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X7-B-1_S,Megantic,Abies_balsamea,LIVING,25.9,73,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X7-B-2_S,Megantic,Abies_balsamea,DEAD,24.8,63,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X7-B-3_S,Megantic,Abies_balsamea,LIVING,15.5,62,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X7-B-5_SE,Megantic,Abies_balsamea,LIVING,9.2,64,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X7-B-6_O,Megantic,Abies_balsamea,LIVING,8.2,41,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X7-C-1_S,Megantic,Abies_balsamea,LIVING,5.9,28,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X7-C-2_S,Megantic,Abies_balsamea,LIVING,6.3,29,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X7D_AC,BWM,Abies_concolor,DEAD,16.4,NA,1.3,partial,D,NS,4,35.24,-112.19,AbiesConcolor_Kane&Kolb_2014
X7D_PF,SFP,Pinus_flexilis,DEAD,18.4,NA,1.3,partial,D,NS,4,35.34,-111.29,PinusFlexilis_Kane&Kolb_2014
X7D_PM,SIT,Pseudotsuga_menziesii,DEAD,12.4,NA,1.3,partial,D,NS,4,33.64,-109.29,PseudotsugaMenziesii_Kane&Kolb_2014
X7D_PT,BWM,Populus_tremuloides,DEAD,16,NA,1.3,partial,D,NS,4,35.24,-112.19,PopulusTremuloides_Kane&Kolb_2014
X7-D-1_S,Megantic,Abies_balsamea,LIVING,14.4,66,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X7-D-2_SE,Megantic,Abies_balsamea,LIVING,18.1,83,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X7-D-3_SM,Megantic,Abies_balsamea,DEAD,9.7,41,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X7-D-4_SM,Megantic,Abies_balsamea,DEAD,24.3,69,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X7-D-5_SM,Megantic,Abies_balsamea,DEAD,15.7,82,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X7-E-1_S,Megantic,Abies_balsamea,LIVING,16.8,49,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X7-E-4_S,Megantic,Abies_balsamea,DEAD,13.2,52,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X7-E-5_S,Megantic,Abies_balsamea,LIVING,29.1,93,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X7-F-3_S,Megantic,Abies_balsamea,LIVING,15.4,64,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X7-F-4_S,Megantic,Abies_balsamea,DEAD,4.1,20,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X7-F-6_S,Megantic,Abies_balsamea,DEAD,13.8,67,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X7L_AC,BWM,Abies_concolor,LIVING,16.08,NA,1.3,partial,D,NS,4,35.24,-112.19,AbiesConcolor_Kane&Kolb_2014
X7L_PF,SFP,Pinus_flexilis,LIVING,21.47,NA,1.3,partial,D,NS,4,35.34,-111.29,PinusFlexilis_Kane&Kolb_2014
X7L_PM,SIT,Pseudotsuga_menziesii,LIVING,11.98,NA,1.3,partial,D,NS,4,33.64,-109.29,PseudotsugaMenziesii_Kane&Kolb_2014
X7L_PT,BWM,Populus_tremuloides,LIVING,15.88,NA,1.3,partial,D,NS,4,35.24,-112.19,PopulusTremuloides_Kane&Kolb_2014
X8_MFO_SS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,NA,78,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X80_MFO_NS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,30,77,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X800_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,19.2,78,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X801_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,32.3,NA,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X802_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,25.4,83,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X803_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,28.9,NA,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X804_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,30.6,104,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X805_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,29.7,79,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X806_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,40.8,99,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X807_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,25.3,80,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X808_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,39.3,104,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X81_MFO_NS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,30.3,83,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X810_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,25.5,87,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X811_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,37,108,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X812_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,46.7,NA,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X813_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,19.3,57,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X814_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,29,85,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X815_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,25.6,NA,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X816_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,NA,84,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X817_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,34.4,83,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X818_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,33.5,NA,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X819_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,31,85,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X820_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,34.2,85,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X821_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,27.6,NA,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X822_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,47,123,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X823_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,NA,80,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X824_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,29.5,85,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X825_OT_SS,Ouachitas-Talimena,Quercus_rubra,LIVING,35.8,111,1.3,complete,D,Bb,2,34.67,-94.45,QuercusRubra_Haavik_2011
X83_MFO_NS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,NA,82,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X84_MFO_NS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,37.3,73,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X86_MFO_NS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,26.4,82,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X87_MFO_NS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,67.5,122,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X88_MFO_NS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,NA,129,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X89_MFO_NS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,32.9,102,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X8-A-1_S,Megantic,Abies_balsamea,LIVING,31.5,83,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X8-A-2_S,Megantic,Abies_balsamea,LIVING,21.4,71,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X8-B-1_S,Megantic,Abies_balsamea,LIVING,21.9,77,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X8-C-4_E,Megantic,Abies_balsamea,LIVING,19.9,84,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X8-C-5,Megantic,Abies_balsamea,DEAD,17.5,63,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X8-C-6_S,Megantic,Abies_balsamea,LIVING,15,77,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X8-C-7_SE,Megantic,Abies_balsamea,LIVING,25.2,94,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X8D_AC,BWM,Abies_concolor,DEAD,17,NA,1.3,partial,D,NS,4,35.24,-112.19,AbiesConcolor_Kane&Kolb_2014
X8D_PF,SIT,Pinus_flexilis,DEAD,20,NA,1.3,partial,D,NS,4,33.64,-109.29,PinusFlexilis_Kane&Kolb_2014
X8D_PM,SFP,Pseudotsuga_menziesii,DEAD,12.5,NA,1.3,partial,D,NS,4,35.34,-111.29,PseudotsugaMenziesii_Kane&Kolb_2014
X8D_PT,SFP,Populus_tremuloides,DEAD,16.2,NA,1.3,partial,D,NS,4,33.64,-109.29,PopulusTremuloides_Kane&Kolb_2014
X8-E-1_S,Megantic,Abies_balsamea,DEAD,28.2,73,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X8-E-2_SE,Megantic,Abies_balsamea,LIVING,15,70,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X8-E-3_S,Megantic,Abies_balsamea,LIVING,15.8,64,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X8-E-4_S,Megantic,Abies_balsamea,LIVING,15.8,64,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X8-E-5_NW,Megantic,Abies_balsamea,LIVING,8.7,44,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X8-F-1_S,Megantic,Abies_balsamea,LIVING,25.6,60,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X8-F-2_S,Megantic,Abies_balsamea,LIVING,14.7,48,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X8-F-3_SE,Megantic,Abies_balsamea,LIVING,8.1,54,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X8L_AC,BWM,Abies_concolor,LIVING,17.13,NA,1.3,partial,D,NS,4,35.24,-112.19,AbiesConcolor_Kane&Kolb_2014
X8L_PF,SIT,Pinus_flexilis,LIVING,28.78,NA,1.3,partial,D,NS,4,33.64,-109.29,PinusFlexilis_Kane&Kolb_2014
X8L_PM,SFP,Pseudotsuga_menziesii,LIVING,12.29,NA,1.3,partial,D,NS,4,35.34,-111.29,PseudotsugaMenziesii_Kane&Kolb_2014
X8L_PT,SFP,Populus_tremuloides,LIVING,16.6,NA,1.3,partial,D,NS,4,33.64,-109.29,PopulusTremuloides_Kane&Kolb_2014
X9_MFO_SS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,32,81,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X91_MFO_NS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,38.4,92,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X92_MFO_NS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,40.8,88,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X94_MFO_NS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,37.7,79,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X95_MFO_NS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,23.8,75,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X96_MFO_NS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,59.4,NA,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X97_MFO_NS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,21.6,73,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X98_MFO_NS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,20.5,80,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X99_MFO_NS,Mule_Farm-Ozarks,Quercus_rubra,LIVING,47.4,NA,1.3,complete,D,Bb,2,35.78,-93.81,QuercusRubra_Haavik_2011
X9-A-1_SM,Megantic,Abies_balsamea,DEAD,21.7,66,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X9-A-2_S,Megantic,Abies_balsamea,LIVING,16.9,76,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X9-B-2_SE,Megantic,Abies_balsamea,DEAD,15.542,59,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X9-B-3_SE,Megantic,Abies_balsamea,LIVING,23.8,93,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X9-C-1_S,Megantic,Abies_balsamea,LIVING,23.3,64,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X9-C-2_S,Megantic,Abies_balsamea,LIVING,24.4,95,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X9D_AC,SIT,Abies_concolor,DEAD,17.5,NA,1.3,partial,D,NS,4,33.64,-109.29,AbiesConcolor_Kane&Kolb_2014
X9D_PF,SIT,Pinus_flexilis,DEAD,20,NA,1.3,partial,D,NS,4,33.64,-109.29,PinusFlexilis_Kane&Kolb_2014
X9D_PM,SFP,Pseudotsuga_menziesii,DEAD,12.5,NA,1.3,partial,D,NS,4,35.34,-111.29,PseudotsugaMenziesii_Kane&Kolb_2014
X9D_PT,SIT,Populus_tremuloides,DEAD,16.3,NA,1.3,partial,D,NS,4,35.34,-111.29,PopulusTremuloides_Kane&Kolb_2014
X9-D-1_S,Megantic,Abies_balsamea,LIVING,7,47,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X9-D-10_SM,Megantic,Abies_balsamea,DEAD,16.5,55,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X9-D-2_NW,Megantic,Abies_balsamea,LIVING,14.3,60,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X9-D-7_S,Megantic,Abies_balsamea,LIVING,23.1,90,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X9-D-9_SM,Megantic,Abies_balsamea,DEAD,11.7,32,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X9-E-1_NO,Megantic,Abies_balsamea,LIVING,20.8,59,0.3,complete,Def,NS,4,45.45,-71.15,AbiesBalsamea_Fillon_1998-2006
X9L_AC,SIT,Abies_concolor,LIVING,16.48,NA,1.3,partial,D,NS,4,33.64,-109.29,AbiesConcolor_Kane&Kolb_2014
X9L_PF,SIT,Pinus_flexilis,LIVING,29.65,NA,1.3,partial,D,NS,4,33.64,-109.29,PinusFlexilis_Kane&Kolb_2014
X9L_PM,SFP,Pseudotsuga_menziesii,LIVING,11.19,NA,1.3,partial,D,NS,4,35.34,-111.29,PseudotsugaMenziesii_Kane&Kolb_2014
X9L_PT,SIT,Populus_tremuloides,LIVING,16.71,NA,1.3,partial,D,NS,4,35.34,-111.29,PopulusTremuloides_Kane&Kolb_2014
A,Chojnow_Forest_District,Quercus_robur,DEAD,12.534,34,1.3,complete,D,NS,2,52.02,21.09,QuercusRobur_Tulik_2014
A1,East_Sayan,Abies_sibirica,LIVING,20.6,117,1.3,c-sections,D,Bb,2,54.64,93.3,AbiesSibirica_Kharuk_2013
a1.10.1,DP1,Picea_abies,DEAD,26.7026,153,1.3_6,complete,D,Bb,2,63,44.17,PiceaAbies_Aakala_2011
a1.10.2,DP1,Picea_abies,DEAD,14.519,231,1.3_6,complete,D,Bb,2,63,44.17,PiceaAbies_Aakala_2011
a1.10.3,DP1,Picea_abies,DEAD,17.3306,149,1.3_6,complete,D,Bb,2,63,44.17,PiceaAbies_Aakala_2011
a1.10.4,DP1,Picea_abies,DEAD,11.7074,169,1.3_6,complete,D,Bb,2,63,44.17,PiceaAbies_Aakala_2011
a1.11.1,DP1,Picea_abies,DEAD,16.3934,216,1.3_6,complete,D,Bb,2,63,44.17,PiceaAbies_Aakala_2011
a1.11.2,DP1,Picea_abies,DEAD,20.1422,156,1.3_6,complete,D,Bb,2,63,44.17,PiceaAbies_Aakala_2011
a1.11.3,DP1,Picea_abies,DEAD,21.0794,126,1.3_6,complete,D,Bb,2,63,44.17,PiceaAbies_Aakala_2011
a1.5.1,DP1,Picea_abies,DEAD,20.1422,245,1.3_6,complete,D,Bb,2,63,44.17,PiceaAbies_Aakala_2011
a1.5.2,DP1,Picea_abies,DEAD,21.0794,226,1.3_6,complete,D,Bb,2,63,44.17,PiceaAbies_Aakala_2011
a1.5.3,DP1,Picea_abies,DEAD,23.891,162,1.3_6,complete,D,Bb,2,63,44.17,PiceaAbies_Aakala_2011
a1.5.5,DP1,Picea_abies,DEAD,14.519,150,1.3_6,complete,D,Bb,2,63,44.17,PiceaAbies_Aakala_2011
a1.6.1,DP1,Picea_abies,DEAD,26.7026,220,1.3_6,complete,D,Bb,2,63,44.17,PiceaAbies_Aakala_2011
a1.6.2,DP1,Picea_abies,DEAD,31.3886,115,1.3_6,complete,D,Bb,2,63,44.17,PiceaAbies_Aakala_2011
a1.6.5,DP1,Picea_abies,DEAD,15.4562,257,1.3_6,complete,D,Bb,2,63,44.17,PiceaAbies_Aakala_2011
a1.7.1,DP1,Picea_abies,DEAD,15.4562,161,1.3_6,complete,D,Bb,2,63,44.17,PiceaAbies_Aakala_2011
a1.7.5,DP1,Picea_abies,DEAD,21.0794,146,1.3_6,complete,D,Bb,2,63,44.17,PiceaAbies_Aakala_2011
a1.9.2,DP1,Picea_abies,DEAD,20.1422,182,1.3_6,complete,D,Bb,2,63,44.17,PiceaAbies_Aakala_2011
a1_1d,Canalicchio,Abies_alba,DEAD,22.258,71,1.3,complete,Snow,Fungi,3,41.25,14.29,AbiesAlba_Lombardi_2008
a1_2d,Canalicchio,Abies_alba,DEAD,18.622,72,1.3,complete,Snow,Fungi,3,41.25,14.29,AbiesAlba_Lombardi_2008
a1_3d,Canalicchio,Abies_alba,DEAD,20,81,1.3,complete,Snow,Fungi,3,41.25,14.29,AbiesAlba_Lombardi_2008
A1_MO,Moab,Tamarix_chinensis,LIVING,7.41,41,1.3,c-sections,Def,NS,3,38.65,-109.51,TamarixChinensis_Hultine_2013
A10,East_Sayan,Abies_sibirica,DEAD,16.5,83,1.3,c-sections,D,Bb,2,54.64,93.3,AbiesSibirica_Kharuk_2013
a10_1d,Canalicchio,Abies_alba,DEAD,16.62,82,1.3,complete,Snow,Fungi,3,41.25,14.29,AbiesAlba_Lombardi_2008
a10_2d,Canalicchio,Abies_alba,DEAD,15.374,61,1.3,complete,Snow,Fungi,3,41.25,14.29,AbiesAlba_Lombardi_2008
a10_3d,Canalicchio,Abies_alba,DEAD,18.918,48,1.3,complete,Snow,Fungi,3,41.25,14.29,AbiesAlba_Lombardi_2008
A10_LO,Allen's_Patch,Tamarix_chinensis,LIVING,5.668,25,1.3,c-sections,Def,NS,3,40.09,-118.55,TamarixChinensis_Hultine_2013
